time_ms,device_time_ms,ecg,upper,lower
2995,,431,3000,1000
2995,,442,3000,1000
2995,,445,3000,1000
2996,,434,3000,1000
2996,,438,3000,1000
2996,,441,3000,1000
2996,,447,3000,1000
2996,,445,3000,1000
2996,,439,3000,1000
2996,,437,3000,1000
3019,,441,3000,1000
3019,,459,3000,1000
3019,,444,3000,1000
3019,,442,3000,1000
3019,,443,3000,1000
3019,,453,3000,1000
3019,,437,3000,1000
3019,,446,3000,1000
3019,,444,3000,1000
3019,,465,3000,1000
3047,,465,3000,1000
3047,,489,3000,1000
3047,,445,3000,1000
3047,,447,3000,1000
3047,,439,3000,1000
3047,,446,3000,1000
3047,,440,3000,1000
3047,,441,3000,1000
3047,,445,3000,1000
3047,,445,3000,1000
3074,,446,3000,1000
3074,,433,3000,1000
3074,,459,3000,1000
3074,,459,3000,1000
3074,,432,3000,1000
3074,,446,3000,1000
3074,,443,3000,1000
3074,,447,3000,1000
3074,,435,3000,1000
3074,,439,3000,1000
3098,,435,3000,1000
3098,,455,3000,1000
3098,,443,3000,1000
3098,,443,3000,1000
3098,,457,3000,1000
3098,,470,3000,1000
3098,,439,3000,1000
3098,,446,3000,1000
3098,,446,3000,1000
3098,,441,3000,1000
3123,,444,3000,1000
3123,,443,3000,1000
3123,,431,3000,1000
3123,,442,3000,1000
3123,,444,3000,1000
3123,,432,3000,1000
3123,,439,3000,1000
3123,,443,3000,1000
3123,,449,3000,1000
3123,,445,3000,1000
3148,,443,3000,1000
3148,,435,3000,1000
3148,,448,3000,1000
3148,,443,3000,1000
3148,,444,3000,1000
3148,,443,3000,1000
3148,,443,3000,1000
3148,,447,3000,1000
3148,,441,3000,1000
3148,,437,3000,1000
3175,,447,3000,1000
3175,,442,3000,1000
3175,,437,3000,1000
3175,,444,3000,1000
3175,,446,3000,1000
3175,,438,3000,1000
3175,,432,3000,1000
3175,,442,3000,1000
3175,,445,3000,1000
3175,,442,3000,1000
3203,,442,3000,1000
3203,,448,3000,1000
3204,,436,3000,1000
3204,,448,3000,1000
3204,,447,3000,1000
3204,,439,3000,1000
3204,,466,3000,1000
3204,,442,3000,1000
