time_ms,device_time_ms,ecg,upper,lower
24394,,0,3000,1000
24394,,0,3000,1000
24394,,0,3000,1000
24394,,0,3000,1000
24394,,0,3000,1000
24394,,0,3000,1000
24394,,0,3000,1000
24394,,0,3000,1000
24394,,0,3000,1000
24425,,0,3000,1000
24425,,0,3000,1000
24425,,0,3000,1000
24425,,0,3000,1000
24425,,0,3000,1000
24425,,0,3000,1000
24426,,0,3000,1000
24426,,0,3000,1000
24426,,0,3000,1000
24426,,0,3000,1000
24457,,0,3000,1000
24457,,0,3000,1000
24457,,0,3000,1000
24457,,0,3000,1000
24457,,0,3000,1000
24457,,0,3000,1000
24457,,0,3000,1000
24457,,0,3000,1000
24457,,0,3000,1000
24457,,0,3000,1000
24489,,0,3000,1000
24489,,0,3000,1000
24489,,0,3000,1000
24489,,0,3000,1000
24489,,0,3000,1000
24489,,0,3000,1000
24489,,0,3000,1000
24489,,0,3000,1000
24489,,0,3000,1000
24489,,0,3000,1000
24520,,0,3000,1000
24521,,0,3000,1000
24521,,0,3000,1000
24521,,0,3000,1000
24521,,0,3000,1000
24521,,0,3000,1000
24521,,0,3000,1000
24521,,0,3000,1000
24521,,0,3000,1000
24521,,0,3000,1000
24552,,0,3000,1000
24552,,0,3000,1000
24552,,0,3000,1000
24552,,0,3000,1000
24552,,0,3000,1000
24552,,0,3000,1000
24552,,0,3000,1000
24552,,0,3000,1000
24552,,0,3000,1000
24552,,0,3000,1000
24584,,0,3000,1000
24584,,0,3000,1000
24584,,0,3000,1000
24584,,0,3000,1000
24584,,0,3000,1000
24584,,0,3000,1000
24584,,0,3000,1000
24584,,0,3000,1000
